,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__estimator__min_samples_split,param_clf__estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,194.68971643447875,40.64943768978308,40.32069478034973,1.017189612999013,100,10,"{'clf__estimator__min_samples_split': 100, 'clf__estimator__n_estimators': 10}",0.166626936829559,0.16376638855780692,0.17024320457796852,0.1547448736289938,0.16046733428707677,0.163169747576281,0.005303272019459032,5
1,301.6891894340515,37.884129096326845,464.1366469860077,812.4356688516336,100,50,"{'clf__estimator__min_samples_split': 100, 'clf__estimator__n_estimators': 50}",0.16376638855780692,0.1694874851013111,0.17024320457796852,0.16523605150214593,0.16857415355269434,0.16746145665838535,0.002517417863430046,1
2,856.6968205451965,869.0033878922425,58.44684252738953,2.2329153623109663,100,100,"{'clf__estimator__min_samples_split': 100, 'clf__estimator__n_estimators': 100}",0.16686531585220502,0.16686531585220502,0.1692894611349547,0.164759179780639,0.16857415355269434,0.1672706852345396,0.0015754868523584055,2
3,237.58733744621276,1.3754234272334829,57.558964824676515,2.6166066851624756,500,10,"{'clf__estimator__min_samples_split': 500, 'clf__estimator__n_estimators': 10}",0.1630512514898689,0.16376638855780692,0.16285169289461135,0.1609442060085837,0.15712923223652836,0.16154855423747985,0.0023987789474785937,6
4,278.3759203910828,1.7875332785805038,58.978423500061034,2.6761189517750186,500,50,"{'clf__estimator__min_samples_split': 500, 'clf__estimator__n_estimators': 50}",0.16424314660309894,0.1699642431466031,0.1597520267048164,0.16022889842632332,0.16452074391988555,0.1637418117601455,0.003683359042289588,4
5,324.7705232620239,1.821552239594529,59.94388380050659,1.3505108411162345,500,100,"{'clf__estimator__min_samples_split': 500, 'clf__estimator__n_estimators': 100}",0.16781883194278904,0.16805721096543505,0.1642823080591321,0.16022889842632332,0.16118264186933715,0.16431397825260335,0.0032493057186243008,3
6,238.7786600112915,1.7801232803596567,58.51787776947022,1.2244662729403002,1000,10,"{'clf__estimator__min_samples_split': 1000, 'clf__estimator__n_estimators': 10}",0.16114421930870085,0.16090584028605484,0.15402956604673343,0.15212207916070578,0.16213638531235097,0.15806761802290917,0.004140800513587921,8
7,263.98682045936584,1.8150478144981954,58.97542152404785,2.04422096295406,1000,50,"{'clf__estimator__min_samples_split': 1000, 'clf__estimator__n_estimators': 50}",0.1601907032181168,0.16162097735399286,0.15450643776824036,0.15593705293276108,0.15546018121125418,0.15754307049687305,0.0028205723491139373,9
8,297.9142687320709,2.5091905155115386,59.92212691307068,1.9133011991139053,1000,100,"{'clf__estimator__min_samples_split': 1000, 'clf__estimator__n_estimators': 100}",0.15971394517282478,0.15899880810488676,0.16380543633762518,0.15903671912255604,0.15855984740104911,0.16002295122778837,0.001926908096279531,7
